Visit Key,Customer Key,Resort Key,Visit Start Date,Visit End Date
7394,2184,2,2023-01-01,2023-01-01
7395,2184,2,2023-07-09,2023-07-09
7396,2184,2,2023-04-10,2023-04-10
7397,2184,2,2023-06-21,2023-06-21
7398,2184,2,2023-12-19,2023-12-19
7399,2184,2,2023-12-15,2023-12-15
7400,2184,2,2023-11-21,2023-11-21
7401,2184,2,2023-11-27,2023-11-27
7402,2184,2,2023-04-27,2023-04-27
7403,2184,2,2023-02-21,2023-02-21
7404,2184,2,2023-08-25,2023-08-25
7405,2185,2,2023-05-19,2023-05-20
7406,2185,2,2023-07-24,2023-07-25
7407,2186,3,2023-05-18,2023-05-20
7408,2186,7,2023-01-19,2023-01-21
7409,2186,3,2023-05-23,2023-05-25
7410,2187,4,2023-02-18,2023-02-24
7411,2188,7,2023-01-28,2023-01-31
7412,2189,6,2023-10-25,2023-10-27
7413,2189,6,2023-10-12,2023-10-13
7414,2189,6,2023-10-23,2023-10-25
7415,2190,5,2023-01-16,2023-01-18
7416,2190,5,2023-10-16,2023-10-18
7417,2190,5,2023-07-10,2023-07-11
7418,2191,2,2023-08-05,2023-08-07
7419,2191,2,2023-09-19,2023-09-21
7420,2191,2,2023-08-05,2023-08-07
7421,2192,8,2023-10-07,2023-10-11
7422,2193,5,2023-11-13,2023-11-15
7423,2193,5,2023-09-28,2023-09-30
7424,2193,3,2023-06-24,2023-06-25
7425,2194,5,2023-07-13,2023-07-19
7426,2195,5,2023-03-14,2023-03-16
7427,2195,5,2023-09-16,2023-09-17
7428,2196,3,2023-08-15,2023-08-18
7429,2197,2,2023-06-15,2023-06-21
7430,2198,4,2023-10-19,2023-10-22
7431,2199,2,2023-04-16,2023-04-22
7432,2200,2,2023-10-06,2023-10-06
7433,2200,2,2023-12-26,2023-12-26
7434,2200,2,2023-08-03,2023-08-03
7435,2200,2,2023-11-26,2023-11-26
7436,2200,2,2023-02-02,2023-02-02
7437,2200,2,2023-08-25,2023-08-25
7438,2200,2,2023-04-12,2023-04-12
7439,2200,2,2023-02-05,2023-02-05
7440,2200,2,2023-09-20,2023-09-20
7441,2200,2,2023-07-06,2023-07-06
7442,2200,2,2023-03-22,2023-03-22
7443,2200,2,2023-01-14,2023-01-14
7444,2201,5,2023-03-08,2023-03-12
7445,2202,1,2023-04-02,2023-04-06
7446,2203,1,2023-07-01,2023-07-02
7447,2203,1,2023-07-27,2023-07-28
7448,2204,6,2023-10-12,2023-10-14
7449,2204,1,2023-11-05,2023-11-07
7450,2205,2,2023-09-13,2023-09-17
7451,2206,5,2023-02-05,2023-02-10
7452,2207,8,2023-06-08,2023-06-08
7453,2207,8,2023-08-23,2023-08-23
7454,2207,8,2023-01-02,2023-01-02
7455,2207,8,2023-07-28,2023-07-28
7456,2207,8,2023-05-09,2023-05-09
7457,2207,8,2023-09-27,2023-09-27
7458,2207,8,2023-09-11,2023-09-11
7459,2207,8,2023-05-18,2023-05-18
7460,2207,8,2023-08-25,2023-08-25
7461,2207,8,2023-06-08,2023-06-08
7462,2207,8,2023-02-04,2023-02-04
7463,2207,8,2023-10-21,2023-10-21
7464,2207,8,2023-09-26,2023-09-26
7465,2208,4,2023-05-05,2023-05-07
7466,2208,4,2023-09-26,2023-09-27
7467,2209,7,2023-08-14,2023-08-17
7468,2210,4,2023-09-17,2023-09-18
7469,2210,7,2023-11-15,2023-11-17
7470,2210,8,2023-09-13,2023-09-15
7471,2211,1,2023-01-08,2023-01-11
7472,2212,2,2023-04-03,2023-04-07
7473,2213,5,2023-07-07,2023-07-08
7474,2213,5,2023-10-25,2023-10-26
7475,2213,5,2023-10-22,2023-10-24
7476,2214,2,2023-09-26,2023-09-26
7477,2214,2,2023-08-19,2023-08-19
7478,2214,2,2023-09-25,2023-09-25
7479,2214,2,2023-08-06,2023-08-06
7480,2214,2,2023-09-16,2023-09-16
7481,2214,2,2023-04-27,2023-04-27
7482,2214,2,2023-12-03,2023-12-03
7483,2215,5,2023-10-12,2023-10-17
7484,2216,3,2023-03-19,2023-03-19
7485,2216,3,2023-02-16,2023-02-16
7486,2216,3,2023-11-19,2023-11-19
7487,2216,3,2023-07-10,2023-07-10
7488,2216,3,2023-05-04,2023-05-04
7489,2216,3,2023-07-01,2023-07-01
7490,2216,3,2023-04-07,2023-04-07
7491,2216,3,2023-03-18,2023-03-18
7492,2216,3,2023-09-17,2023-09-17
7493,2216,3,2023-01-16,2023-01-16
7494,2216,3,2023-01-01,2023-01-01
7495,2217,8,2023-01-06,2023-01-11
7496,2218,7,2023-11-03,2023-11-09
7497,2219,3,2023-11-06,2023-11-10
7498,2220,2,2023-08-12,2023-08-15
7499,2221,8,2023-06-09,2023-06-09
7500,2221,8,2023-02-13,2023-02-13
7501,2221,8,2023-05-17,2023-05-17
7502,2221,8,2023-08-20,2023-08-20
7503,2221,8,2023-03-22,2023-03-22
7504,2221,8,2023-12-03,2023-12-03
7505,2221,8,2023-01-28,2023-01-28
7506,2221,8,2023-05-13,2023-05-13
7507,2221,8,2023-07-05,2023-07-05
7508,2222,8,2023-07-22,2023-07-24
7509,2222,8,2023-11-19,2023-11-20
7510,2222,8,2023-08-09,2023-08-10
7511,2223,8,2023-01-08,2023-01-13
7512,2224,1,2023-01-16,2023-01-16
7513,2224,1,2023-09-25,2023-09-25
7514,2224,1,2023-06-10,2023-06-10
7515,2224,1,2023-12-18,2023-12-18
7516,2224,1,2023-04-07,2023-04-07
7517,2224,1,2023-01-19,2023-01-19
7518,2224,1,2023-06-17,2023-06-17
7519,2224,1,2023-08-05,2023-08-05
7520,2224,1,2023-04-23,2023-04-23
7521,2224,1,2023-09-07,2023-09-07
7522,2224,1,2023-07-18,2023-07-18
7523,2225,4,2023-01-14,2023-01-14
7524,2225,4,2023-01-26,2023-01-26
7525,2225,4,2023-02-28,2023-02-28
7526,2225,4,2023-05-11,2023-05-11
7527,2225,4,2023-08-20,2023-08-20
7528,2225,4,2023-03-08,2023-03-08
7529,2225,4,2023-03-13,2023-03-13
7530,2225,4,2023-08-03,2023-08-03
7531,2225,4,2023-05-24,2023-05-24
7532,2225,4,2023-11-18,2023-11-18
7533,2225,4,2023-06-17,2023-06-17
7534,2225,4,2023-12-04,2023-12-04
7535,2225,4,2023-10-21,2023-10-21
7536,2225,4,2023-08-01,2023-08-01
7537,2225,4,2023-02-12,2023-02-12
7538,2226,4,2023-08-22,2023-08-23
7539,2226,4,2023-03-01,2023-03-03
7540,2227,2,2023-03-12,2023-03-12
7541,2227,2,2023-02-19,2023-02-19
7542,2227,2,2023-03-02,2023-03-02
7543,2227,2,2023-02-28,2023-02-28
7544,2227,2,2023-09-05,2023-09-05
7545,2227,2,2023-09-24,2023-09-24
7546,2227,2,2023-12-12,2023-12-12
7547,2227,2,2023-03-08,2023-03-08
7548,2227,2,2023-04-23,2023-04-23
7549,2227,2,2023-03-19,2023-03-19
7550,2227,2,2023-08-27,2023-08-27
7551,2227,2,2023-01-27,2023-01-27
7552,2227,2,2023-05-19,2023-05-19
7553,2227,2,2023-11-28,2023-11-28
7554,2228,6,2023-09-06,2023-09-10
7555,2229,8,2023-02-11,2023-02-11
7556,2229,8,2023-09-21,2023-09-21
7557,2229,8,2023-06-11,2023-06-11
7558,2229,8,2023-02-03,2023-02-03
7559,2229,8,2023-07-27,2023-07-27
7560,2229,8,2023-04-26,2023-04-26
7561,2229,8,2023-10-21,2023-10-21
7562,2229,8,2023-08-03,2023-08-03
7563,2229,8,2023-05-20,2023-05-20
7564,2229,8,2023-03-01,2023-03-01
7565,2229,8,2023-08-11,2023-08-11
7566,2229,8,2023-08-10,2023-08-10
7567,2229,8,2023-12-28,2023-12-28
7568,2229,8,2023-02-26,2023-02-26
7569,2230,5,2023-10-03,2023-10-04
7570,2230,2,2023-09-18,2023-09-20
7571,2230,2,2023-04-23,2023-04-25
7572,2231,1,2023-03-10,2023-03-10
7573,2231,1,2023-11-19,2023-11-19
7574,2231,1,2023-08-24,2023-08-24
7575,2231,1,2023-08-08,2023-08-08
7576,2231,1,2023-11-14,2023-11-14
7577,2231,1,2023-12-26,2023-12-26
7578,2232,7,2023-11-10,2023-11-12
7579,2232,7,2023-04-21,2023-04-22
7580,2232,7,2023-06-28,2023-06-30
7581,2233,3,2023-08-17,2023-08-22
7582,2234,1,2023-06-13,2023-06-14
7583,2234,1,2023-12-28,2023-12-30
7584,2234,1,2023-05-08,2023-05-10
7585,2235,1,2023-04-09,2023-04-12
7586,2236,2,2023-03-10,2023-03-13
7587,2237,5,2023-07-02,2023-07-08
7588,2238,4,2023-01-24,2023-01-24
7589,2238,4,2023-01-19,2023-01-19
7590,2238,4,2023-05-01,2023-05-01
7591,2238,4,2023-10-03,2023-10-03
7592,2238,4,2023-07-23,2023-07-23
7593,2238,4,2023-06-16,2023-06-16
7594,2238,4,2023-04-16,2023-04-16
7595,2238,4,2023-07-05,2023-07-05
7596,2238,4,2023-05-06,2023-05-06
7597,2238,4,2023-07-13,2023-07-13
7598,2238,4,2023-12-25,2023-12-25
7599,2238,4,2023-12-27,2023-12-27
7600,2238,4,2023-03-05,2023-03-05
7601,2238,4,2023-06-09,2023-06-09
7602,2238,4,2023-10-05,2023-10-05
7603,2239,6,2023-10-08,2023-10-11
7604,2240,6,2023-02-22,2023-02-23
7605,2240,1,2023-06-05,2023-06-07
7606,2241,3,2023-12-04,2023-12-10
7607,2242,5,2023-03-27,2023-03-27
7608,2242,5,2023-03-13,2023-03-13
7609,2242,5,2023-05-03,2023-05-03
7610,2242,5,2023-05-16,2023-05-16
7611,2242,5,2023-06-14,2023-06-14
7612,2242,5,2023-10-26,2023-10-26
7613,2242,5,2023-01-01,2023-01-01
7614,2242,5,2023-11-03,2023-11-03
7615,2242,5,2023-09-09,2023-09-09
7616,2242,5,2023-03-20,2023-03-20
7617,2242,5,2023-04-07,2023-04-07
7618,2242,5,2023-06-20,2023-06-20
7619,2243,7,2023-05-06,2023-05-11
7620,2244,6,2023-08-26,2023-08-27
7621,2244,8,2023-08-26,2023-08-28
7622,2245,3,2023-06-08,2023-06-08
7623,2245,3,2023-10-01,2023-10-01
7624,2245,3,2023-03-06,2023-03-06
7625,2245,3,2023-07-25,2023-07-25
7626,2245,3,2023-03-24,2023-03-24
7627,2245,3,2023-05-15,2023-05-15
7628,2246,5,2023-12-07,2023-12-09
7629,2246,5,2023-03-20,2023-03-22
7630,2247,3,2023-12-21,2023-12-24
7631,2248,4,2023-11-10,2023-11-12
7632,2248,7,2023-05-05,2023-05-07
7633,2249,2,2023-09-16,2023-09-16
7634,2249,2,2023-04-27,2023-04-27
7635,2249,2,2023-12-23,2023-12-23
7636,2249,2,2023-06-11,2023-06-11
7637,2249,2,2023-05-22,2023-05-22
7638,2249,2,2023-01-23,2023-01-23
7639,2249,2,2023-05-06,2023-05-06
7640,2249,2,2023-11-08,2023-11-08
7641,2249,2,2023-02-13,2023-02-13
7642,2249,2,2023-10-16,2023-10-16
7643,2249,2,2023-10-05,2023-10-05
7644,2249,2,2023-12-23,2023-12-23
7645,2250,7,2023-10-08,2023-10-10
7646,2250,3,2023-10-07,2023-10-09
7647,2251,7,2023-10-01,2023-10-06
7648,2252,2,2023-06-28,2023-06-28
7649,2252,2,2023-04-24,2023-04-24
7650,2252,2,2023-11-19,2023-11-19
7651,2252,2,2023-03-26,2023-03-26
7652,2252,2,2023-12-12,2023-12-12
7653,2252,2,2023-03-17,2023-03-17
7654,2252,2,2023-08-18,2023-08-18
7655,2252,2,2023-12-08,2023-12-08
7656,2252,2,2023-06-15,2023-06-15
7657,2253,3,2023-09-04,2023-09-08
7658,2254,2,2023-11-27,2023-11-28
7659,2254,3,2023-11-07,2023-11-08
7660,2255,2,2023-03-08,2023-03-08
7661,2255,2,2023-07-10,2023-07-10
7662,2255,2,2023-02-28,2023-02-28
7663,2255,2,2023-03-05,2023-03-05
7664,2255,2,2023-05-25,2023-05-25
7665,2256,1,2023-11-19,2023-11-25
7666,2257,2,2023-04-12,2023-04-13
7667,2257,2,2023-01-11,2023-01-13
7668,2257,2,2023-02-13,2023-02-14
7669,2258,3,2023-08-23,2023-08-24
7670,2258,7,2023-02-12,2023-02-13
7671,2259,7,2023-06-18,2023-06-18
7672,2259,7,2023-08-02,2023-08-02
7673,2259,7,2023-10-09,2023-10-09
7674,2259,7,2023-11-23,2023-11-23
7675,2259,7,2023-01-09,2023-01-09
7676,2259,7,2023-03-05,2023-03-05
7677,2259,7,2023-11-27,2023-11-27
7678,2259,7,2023-11-22,2023-11-22
7679,2259,7,2023-05-11,2023-05-11
7680,2259,7,2023-07-10,2023-07-10
7681,2260,6,2023-10-06,2023-10-09
7682,2261,3,2023-09-26,2023-09-28
7683,2261,3,2023-01-16,2023-01-17
7684,2261,3,2023-09-03,2023-09-04
7685,2262,4,2023-02-28,2023-02-28
7686,2262,4,2023-04-27,2023-04-27
7687,2262,4,2023-12-12,2023-12-12
7688,2262,4,2023-01-12,2023-01-12
7689,2262,4,2023-12-24,2023-12-24
7690,2262,4,2023-04-24,2023-04-24
7691,2262,4,2023-12-10,2023-12-10
7692,2262,4,2023-10-09,2023-10-09
7693,2262,4,2023-02-20,2023-02-20
7694,2262,4,2023-12-28,2023-12-28
7695,2262,4,2023-08-04,2023-08-04
7696,2262,4,2023-06-23,2023-06-23
7697,2262,4,2023-08-28,2023-08-28
7698,2262,4,2023-06-12,2023-06-12
7699,2263,7,2023-07-26,2023-08-01
7700,2264,3,2023-09-21,2023-09-25
7701,2265,1,2023-03-09,2023-03-09
7702,2265,1,2023-07-08,2023-07-08
7703,2265,1,2023-01-27,2023-01-27
7704,2265,1,2023-07-04,2023-07-04
7705,2265,1,2023-12-14,2023-12-14
7706,2265,1,2023-03-28,2023-03-28
7707,2265,1,2023-02-22,2023-02-22
7708,2265,1,2023-11-28,2023-11-28
7709,2265,1,2023-09-22,2023-09-22
7710,2265,1,2023-06-23,2023-06-23
7711,2265,1,2023-07-08,2023-07-08
7712,2265,1,2023-06-05,2023-06-05
7713,2265,1,2023-01-28,2023-01-28
7714,2265,1,2023-01-15,2023-01-15
7715,2265,1,2023-07-03,2023-07-03
7716,2266,7,2023-03-02,2023-03-07
7717,2267,1,2023-10-18,2023-10-18
7718,2267,1,2023-11-13,2023-11-13
7719,2267,1,2023-09-26,2023-09-26
7720,2267,1,2023-06-22,2023-06-22
7721,2267,1,2023-11-14,2023-11-14
7722,2267,1,2023-10-15,2023-10-15
7723,2267,1,2023-08-03,2023-08-03
7724,2267,1,2023-05-07,2023-05-07
7725,2267,1,2023-11-07,2023-11-07
7726,2267,1,2023-12-14,2023-12-14
7727,2268,1,2023-12-25,2023-12-28
7728,2269,4,2023-02-10,2023-02-13
7729,2270,8,2023-08-27,2023-08-28
7730,2270,8,2023-09-17,2023-09-18
7731,2270,8,2023-09-18,2023-09-19
7732,2271,3,2023-07-22,2023-07-23
7733,2271,3,2023-02-13,2023-02-14
7734,2272,4,2023-06-03,2023-06-04
7735,2272,5,2023-09-27,2023-09-29
7736,2273,6,2023-09-18,2023-09-20
7737,2273,4,2023-03-13,2023-03-14
7738,2273,8,2023-08-06,2023-08-08
7739,2274,5,2023-01-01,2023-01-01
7740,2274,5,2023-08-05,2023-08-05
7741,2274,5,2023-12-16,2023-12-16
7742,2274,5,2023-03-27,2023-03-27
7743,2274,5,2023-01-24,2023-01-24
7744,2274,5,2023-11-18,2023-11-18
7745,2274,5,2023-02-22,2023-02-22
7746,2274,5,2023-11-28,2023-11-28
7747,2274,5,2023-05-15,2023-05-15
7748,2274,5,2023-03-21,2023-03-21
7749,2274,5,2023-04-15,2023-04-15
7750,2274,5,2023-04-12,2023-04-12
7751,2274,5,2023-07-10,2023-07-10
7752,2275,2,2023-04-24,2023-04-27
7753,2276,5,2023-09-25,2023-09-26
7754,2276,8,2023-10-19,2023-10-20
7755,2277,7,2023-05-12,2023-05-17
7756,2278,3,2023-07-13,2023-07-14
7757,2278,4,2023-09-17,2023-09-19
7758,2278,5,2023-12-14,2023-12-16
7759,2279,7,2023-09-11,2023-09-17
7760,2280,2,2023-07-10,2023-07-16
7761,2281,7,2023-05-08,2023-05-10
7762,2281,7,2023-02-17,2023-02-18
7763,2281,2,2023-01-21,2023-01-23
7764,2282,7,2023-03-01,2023-03-07
7765,2283,1,2023-09-27,2023-09-30
7766,2284,5,2023-08-23,2023-08-25
7767,2284,5,2023-08-16,2023-08-18
7768,2284,5,2023-04-01,2023-04-02
7769,2285,6,2023-09-16,2023-09-17
7770,2285,6,2023-02-19,2023-02-21
7771,2286,8,2023-07-04,2023-07-04
7772,2286,8,2023-06-10,2023-06-10
7773,2286,8,2023-09-16,2023-09-16
7774,2286,8,2023-11-05,2023-11-05
7775,2286,8,2023-01-28,2023-01-28
7776,2286,8,2023-02-05,2023-02-05
7777,2286,8,2023-05-22,2023-05-22
7778,2287,3,2023-11-02,2023-11-03
7779,2287,3,2023-06-10,2023-06-12
7780,2288,8,2023-12-24,2023-12-27
7781,2289,6,2023-08-08,2023-08-09
7782,2289,6,2023-09-17,2023-09-19
7783,2290,2,2023-07-04,2023-07-10
7784,2291,7,2023-11-02,2023-11-03
7785,2291,2,2023-01-01,2023-01-02
7786,2291,2,2023-10-03,2023-10-04
7787,2292,4,2023-04-11,2023-04-11
7788,2292,4,2023-03-20,2023-03-20
7789,2292,4,2023-05-20,2023-05-20
7790,2292,4,2023-04-01,2023-04-01
7791,2292,4,2023-08-23,2023-08-23
7792,2292,4,2023-12-09,2023-12-09
7793,2292,4,2023-02-15,2023-02-15
7794,2292,4,2023-10-19,2023-10-19
7795,2292,4,2023-11-14,2023-11-14
7796,2293,5,2023-10-16,2023-10-18
7797,2293,5,2023-12-07,2023-12-09
7798,2293,5,2023-06-04,2023-06-06
7799,2294,8,2023-06-21,2023-06-22
7800,2294,8,2023-07-02,2023-07-03
7801,2294,8,2023-01-06,2023-01-08
7802,2295,8,2023-03-08,2023-03-12
7803,2296,4,2023-03-12,2023-03-13
7804,2296,7,2023-02-22,2023-02-24
7805,2296,8,2023-06-17,2023-06-19
7806,2297,3,2023-12-02,2023-12-02
7807,2297,3,2023-05-04,2023-05-04
7808,2297,3,2023-09-28,2023-09-28
7809,2297,3,2023-11-06,2023-11-06
7810,2297,3,2023-09-01,2023-09-01
7811,2297,3,2023-06-03,2023-06-03
7812,2297,3,2023-07-13,2023-07-13
7813,2297,3,2023-07-02,2023-07-02
7814,2297,3,2023-12-18,2023-12-18
7815,2297,3,2023-02-28,2023-02-28
7816,2297,3,2023-03-07,2023-03-07
7817,2297,3,2023-10-05,2023-10-05
7818,2297,3,2023-08-17,2023-08-17
7819,2297,3,2023-09-10,2023-09-10
7820,2298,6,2023-10-02,2023-10-07
7821,2299,7,2023-02-11,2023-02-17
7822,2300,7,2023-05-10,2023-05-12
7823,2300,7,2023-05-05,2023-05-07
7824,2301,3,2023-05-18,2023-05-19
7825,2301,5,2023-09-27,2023-09-28
7826,2302,4,2023-02-08,2023-02-14
7827,2303,3,2023-04-15,2023-04-15
7828,2303,3,2023-02-10,2023-02-10
7829,2303,3,2023-06-02,2023-06-02
7830,2303,3,2023-04-03,2023-04-03
7831,2303,3,2023-02-18,2023-02-18
7832,2303,3,2023-01-23,2023-01-23
7833,2303,3,2023-03-13,2023-03-13
7834,2303,3,2023-11-13,2023-11-13
7835,2303,3,2023-11-19,2023-11-19
7836,2303,3,2023-02-09,2023-02-09
7837,2303,3,2023-02-20,2023-02-20
7838,2303,3,2023-04-22,2023-04-22
7839,2304,4,2023-02-01,2023-02-07
7840,2305,2,2023-02-28,2023-03-05
7841,2306,7,2023-11-22,2023-11-23
7842,2306,4,2023-10-05,2023-10-06
7843,2307,7,2023-09-18,2023-09-23
7844,2308,2,2023-02-07,2023-02-09
7845,2308,1,2023-02-17,2023-02-18
7846,2309,4,2023-09-21,2023-09-24
7847,2310,5,2023-06-03,2023-06-06
7848,2311,4,2023-11-04,2023-11-08
7849,2312,4,2023-10-22,2023-10-22
7850,2312,4,2023-01-10,2023-01-10
7851,2312,4,2023-05-15,2023-05-15
7852,2312,4,2023-01-17,2023-01-17
7853,2312,4,2023-06-14,2023-06-14
7854,2312,4,2023-01-19,2023-01-19
7855,2312,4,2023-12-09,2023-12-09
7856,2312,4,2023-01-26,2023-01-26
7857,2312,4,2023-07-15,2023-07-15
7858,2312,4,2023-02-10,2023-02-10
7859,2312,4,2023-11-27,2023-11-27
7860,2312,4,2023-09-15,2023-09-15
7861,2313,7,2023-05-26,2023-05-27
7862,2313,7,2023-06-25,2023-06-26
7863,2314,3,2023-03-15,2023-03-17
7864,2314,3,2023-06-22,2023-06-24
7865,2314,3,2023-08-20,2023-08-22
7866,2315,8,2023-12-09,2023-12-14
7867,2316,8,2023-10-21,2023-10-22
7868,2316,3,2023-10-20,2023-10-21
7869,2317,6,2023-10-10,2023-10-11
7870,2317,4,2023-02-06,2023-02-07
7871,2317,8,2023-11-13,2023-11-14
7872,2318,5,2023-02-01,2023-02-01
7873,2318,5,2023-07-01,2023-07-01
7874,2318,5,2023-04-06,2023-04-06
7875,2318,5,2023-07-25,2023-07-25
7876,2318,5,2023-08-12,2023-08-12
7877,2318,5,2023-04-03,2023-04-03
7878,2318,5,2023-12-21,2023-12-21
7879,2318,5,2023-09-02,2023-09-02
7880,2318,5,2023-06-16,2023-06-16
7881,2319,5,2023-09-20,2023-09-21
7882,2319,5,2023-07-21,2023-07-22
7883,2319,5,2023-06-10,2023-06-11
7884,2320,7,2023-01-13,2023-01-14
7885,2320,7,2023-05-01,2023-05-02
7886,2320,7,2023-01-09,2023-01-11
7887,2321,1,2023-09-13,2023-09-19
7888,2322,2,2023-09-03,2023-09-05
7889,2322,2,2023-08-01,2023-08-03
7890,2322,2,2023-11-08,2023-11-10
7891,2323,4,2023-08-16,2023-08-17
7892,2323,4,2023-04-21,2023-04-22
7893,2323,7,2023-08-11,2023-08-12
7894,2324,4,2023-05-20,2023-05-20
7895,2324,4,2023-04-26,2023-04-26
7896,2324,4,2023-04-27,2023-04-27
7897,2324,4,2023-01-15,2023-01-15
7898,2324,4,2023-09-04,2023-09-04
7899,2324,4,2023-02-03,2023-02-03
7900,2324,4,2023-08-04,2023-08-04
7901,2324,4,2023-10-23,2023-10-23
7902,2324,4,2023-07-27,2023-07-27
7903,2324,4,2023-01-02,2023-01-02
7904,2324,4,2023-05-20,2023-05-20
7905,2324,4,2023-01-06,2023-01-06
7906,2324,4,2023-02-09,2023-02-09
7907,2324,4,2023-05-10,2023-05-10
7908,2325,6,2023-06-28,2023-07-01
7909,2326,2,2023-04-08,2023-04-14
7910,2327,8,2023-03-08,2023-03-10
7911,2327,3,2023-10-04,2023-10-06
7912,2328,1,2023-04-24,2023-04-30
7913,2329,3,2023-01-25,2023-01-29
7914,2330,6,2023-05-20,2023-05-20
7915,2330,6,2023-12-26,2023-12-26
7916,2330,6,2023-10-19,2023-10-19
7917,2330,6,2023-03-13,2023-03-13
7918,2330,6,2023-11-13,2023-11-13
7919,2331,5,2023-02-15,2023-02-16
7920,2331,6,2023-04-19,2023-04-21
7921,2331,4,2023-05-25,2023-05-26
7922,2332,6,2023-12-05,2023-12-05
7923,2332,6,2023-05-17,2023-05-17
7924,2332,6,2023-08-23,2023-08-23
7925,2332,6,2023-12-05,2023-12-05
7926,2332,6,2023-04-26,2023-04-26
7927,2332,6,2023-12-26,2023-12-26
7928,2332,6,2023-09-27,2023-09-27
7929,2332,6,2023-06-28,2023-06-28
7930,2332,6,2023-09-13,2023-09-13
7931,2332,6,2023-06-22,2023-06-22
7932,2332,6,2023-04-27,2023-04-27
7933,2333,5,2023-03-28,2023-03-28
7934,2333,5,2023-08-22,2023-08-22
7935,2333,5,2023-07-18,2023-07-18
7936,2333,5,2023-08-22,2023-08-22
7937,2333,5,2023-02-09,2023-02-09
7938,2333,5,2023-12-03,2023-12-03
7939,2333,5,2023-04-09,2023-04-09
7940,2333,5,2023-10-07,2023-10-07
7941,2333,5,2023-02-25,2023-02-25
7942,2333,5,2023-08-20,2023-08-20
7943,2333,5,2023-07-15,2023-07-15
7944,2333,5,2023-01-14,2023-01-14
7945,2333,5,2023-01-12,2023-01-12
7946,2333,5,2023-06-18,2023-06-18
7947,2334,8,2023-04-27,2023-04-30
7948,2335,1,2023-12-26,2023-12-28
7949,2335,2,2023-10-18,2023-10-19
7950,2335,1,2023-10-07,2023-10-08
7951,2336,7,2023-05-13,2023-05-18
7952,2337,8,2023-10-18,2023-10-18
7953,2337,8,2023-12-20,2023-12-20
7954,2337,8,2023-08-01,2023-08-01
7955,2337,8,2023-02-10,2023-02-10
7956,2337,8,2023-11-21,2023-11-21
7957,2337,8,2023-11-11,2023-11-11
7958,2337,8,2023-06-16,2023-06-16
7959,2337,8,2023-01-28,2023-01-28
7960,2338,4,2023-02-24,2023-02-25
7961,2338,7,2023-09-13,2023-09-15
7962,2339,3,2023-06-11,2023-06-17
7963,2340,1,2023-11-02,2023-11-06
7964,2341,1,2023-02-22,2023-02-23
7965,2341,6,2023-12-02,2023-12-03
7966,2341,7,2023-02-27,2023-03-01
7967,2342,5,2023-07-03,2023-07-08
7968,2343,3,2023-05-26,2023-06-01
7969,2344,1,2023-03-21,2023-03-22
7970,2344,6,2023-04-17,2023-04-18
7971,2344,5,2023-05-22,2023-05-23
7972,2345,7,2023-10-20,2023-10-20
7973,2345,7,2023-01-25,2023-01-25
7974,2345,7,2023-11-22,2023-11-22
7975,2345,7,2023-12-27,2023-12-27
7976,2345,7,2023-09-28,2023-09-28
7977,2345,7,2023-07-16,2023-07-16
7978,2345,7,2023-03-07,2023-03-07
7979,2345,7,2023-11-07,2023-11-07
7980,2345,7,2023-02-02,2023-02-02
7981,2345,7,2023-05-22,2023-05-22
7982,2345,7,2023-05-17,2023-05-17
7983,2346,2,2023-08-21,2023-08-24
7984,2347,6,2023-03-05,2023-03-07
7985,2347,1,2023-02-25,2023-02-27
7986,2348,4,2023-09-05,2023-09-05
7987,2348,4,2023-03-01,2023-03-01
7988,2348,4,2023-07-07,2023-07-07
7989,2348,4,2023-02-17,2023-02-17
7990,2348,4,2023-12-13,2023-12-13
7991,2348,4,2023-05-04,2023-05-04
7992,2348,4,2023-08-13,2023-08-13
7993,2348,4,2023-02-21,2023-02-21
7994,2348,4,2023-11-21,2023-11-21
7995,2348,4,2023-12-08,2023-12-08
7996,2348,4,2023-01-05,2023-01-05
7997,2348,4,2023-04-14,2023-04-14
7998,2348,4,2023-05-25,2023-05-25
7999,2349,7,2023-07-20,2023-07-23
8000,2350,5,2023-07-17,2023-07-17
8001,2350,5,2023-04-11,2023-04-11
8002,2350,5,2023-11-20,2023-11-20
8003,2350,5,2023-10-03,2023-10-03
8004,2350,5,2023-07-28,2023-07-28
8005,2350,5,2023-08-14,2023-08-14
8006,2350,5,2023-05-01,2023-05-01
8007,2350,5,2023-04-05,2023-04-05
8008,2351,2,2023-12-19,2023-12-23
8009,2352,4,2023-09-05,2023-09-06
8010,2352,4,2023-11-26,2023-11-28
8011,2353,1,2023-10-08,2023-10-10
8012,2353,1,2023-08-19,2023-08-20
8013,2353,1,2023-05-20,2023-05-21
8014,2354,1,2023-10-14,2023-10-15
8015,2354,1,2023-05-09,2023-05-10
8016,2354,1,2023-05-22,2023-05-24
8017,2355,8,2023-05-25,2023-05-25
8018,2355,8,2023-04-26,2023-04-26
8019,2355,8,2023-12-21,2023-12-21
8020,2355,8,2023-07-25,2023-07-25
8021,2355,8,2023-12-24,2023-12-24
8022,2355,8,2023-09-14,2023-09-14
8023,2355,8,2023-09-04,2023-09-04
8024,2355,8,2023-02-03,2023-02-03
8025,2355,8,2023-05-26,2023-05-26
8026,2355,8,2023-04-08,2023-04-08
8027,2355,8,2023-01-14,2023-01-14
